@relation segment

@attribute original numeric
@attribute Sobel_filter_0.0 numeric
@attribute Hessian_0.0 numeric
@attribute Hessian_Trace_0.0 numeric
@attribute Hessian_Determinant_0.0 numeric
@attribute Hessian_Eigenvalue_1_0.0 numeric
@attribute Hessian_Eigenvalue_2_0.0 numeric
@attribute Hessian_Orientation_0.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_0.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_0.0 numeric
@attribute Gaussian_blur_1.0 numeric
@attribute Sobel_filter_1.0 numeric
@attribute Hessian_1.0 numeric
@attribute Hessian_Trace_1.0 numeric
@attribute Hessian_Determinant_1.0 numeric
@attribute Hessian_Eigenvalue_1_1.0 numeric
@attribute Hessian_Eigenvalue_2_1.0 numeric
@attribute Hessian_Orientation_1.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_1.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_1.0 numeric
@attribute Gaussian_blur_2.0 numeric
@attribute Sobel_filter_2.0 numeric
@attribute Hessian_2.0 numeric
@attribute Hessian_Trace_2.0 numeric
@attribute Hessian_Determinant_2.0 numeric
@attribute Hessian_Eigenvalue_1_2.0 numeric
@attribute Hessian_Eigenvalue_2_2.0 numeric
@attribute Hessian_Orientation_2.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_2.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_2.0 numeric
@attribute Difference_of_gaussians_2.0_1.0 numeric
@attribute Gaussian_blur_4.0 numeric
@attribute Sobel_filter_4.0 numeric
@attribute Hessian_4.0 numeric
@attribute Hessian_Trace_4.0 numeric
@attribute Hessian_Determinant_4.0 numeric
@attribute Hessian_Eigenvalue_1_4.0 numeric
@attribute Hessian_Eigenvalue_2_4.0 numeric
@attribute Hessian_Orientation_4.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_4.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_4.0 numeric
@attribute Difference_of_gaussians_4.0_1.0 numeric
@attribute Difference_of_gaussians_4.0_2.0 numeric
@attribute Gaussian_blur_8.0 numeric
@attribute Sobel_filter_8.0 numeric
@attribute Hessian_8.0 numeric
@attribute Hessian_Trace_8.0 numeric
@attribute Hessian_Determinant_8.0 numeric
@attribute Hessian_Eigenvalue_1_8.0 numeric
@attribute Hessian_Eigenvalue_2_8.0 numeric
@attribute Hessian_Orientation_8.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_8.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_8.0 numeric
@attribute Difference_of_gaussians_8.0_1.0 numeric
@attribute Difference_of_gaussians_8.0_2.0 numeric
@attribute Difference_of_gaussians_8.0_4.0 numeric
@attribute Gaussian_blur_16.0 numeric
@attribute Sobel_filter_16.0 numeric
@attribute Hessian_16.0 numeric
@attribute Hessian_Trace_16.0 numeric
@attribute Hessian_Determinant_16.0 numeric
@attribute Hessian_Eigenvalue_1_16.0 numeric
@attribute Hessian_Eigenvalue_2_16.0 numeric
@attribute Hessian_Orientation_16.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_16.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_16.0 numeric
@attribute Difference_of_gaussians_16.0_1.0 numeric
@attribute Difference_of_gaussians_16.0_2.0 numeric
@attribute Difference_of_gaussians_16.0_4.0 numeric
@attribute Difference_of_gaussians_16.0_8.0 numeric
@attribute Membrane_projections_0_19_1 numeric
@attribute Membrane_projections_1_19_1 numeric
@attribute Membrane_projections_2_19_1 numeric
@attribute Membrane_projections_3_19_1 numeric
@attribute Membrane_projections_4_19_1 numeric
@attribute Membrane_projections_5_19_1 numeric
@attribute class {'Background (cropped area)','Sinusoidal area',fenestrae}

@data
115,4.472136,8.660254,-2,-36,7.602325,-9.602325,1.488222,592,148,115.037125,4.562513,7.695226,-1.450592,-28.940947,6.951552,-8.402144,1.489636,248.019882,117.868004,115.119751,4.99676,2.964695,0.706985,-4.155665,3.279453,-2.572468,1.535132,8.558308,17.12249,-0.082626,115.121643,5.057646,0.577201,-0.065643,-0.220382,0.6327,-0.698343,-1.175426,0.003817,0.885838,-0.084518,-0.001892,115.100624,5.029368,0.437655,-0.455139,-0.026431,0.167953,-0.623093,-0.605013,0.064813,0.312877,-0.063499,0.019127,0.021019,114.912117,4.737922,1.760494,-1.963287,-0.011897,0.415154,-2.378441,-0.552638,15.040578,3.902086,0.125008,0.207634,0.209526,0.188507,115.052353,115.473686,114.527779,1150.52356,0.370254,115.14547,'Background (cropped area)'
116.4453,5.114132,3.803301,2.041018,-4.420521,4.575953,-2.534935,0.908987,36.923078,32.943527,116.441552,5.093616,3.352285,1.91373,-3.29768,4.068686,-2.154956,0.764538,24.965291,25.48772,116.428624,5.004064,1.42823,1.196431,-0.227996,1.649739,-0.453308,0.627067,1.16688,3.689011,0.012927,116.443039,4.935932,0.305292,-0.259746,0.002845,0.112084,-0.37183,-0.272849,0.013886,0.128591,-0.001488,-0.014415,116.417964,4.916782,0.397289,-0.474213,0.021413,0.026306,-0.500519,-0.493741,0.031205,0.139444,0.023587,0.01066,0.025075,116.077108,3.987189,3.607314,-4.03564,0.02176,0.828324,-4.863964,-0.552156,308.074284,16.628753,0.364444,0.351516,0.365932,0.340856,116.369388,116.761313,115.846559,1163.69388,0.349174,116.442459,'Background (cropped area)'
117,6.324555,0,0,0,0,0,0,0,0,117,6.128228,0.002807,-0.003189,-0,0.000768,-0.003958,-0.789964,0,0.000011,117,5.326162,0.126593,-0.145111,-0.000233,0.032298,-0.177409,-0.785501,0.000463,0.021988,0,116.998001,4.922567,0.329213,-0.359528,-0.01003,0.111251,-0.470778,-0.693754,0.021894,0.169379,0.001999,0.001999,116.973351,4.870445,0.377856,-0.452042,0.018763,0.028234,-0.480276,-0.520025,0.02642,0.129291,0.026649,0.026649,0.024651,116.514961,3.487707,4.849533,-5.42543,0.036944,1.114001,-6.539432,-0.552376,862.086609,29.287516,0.485039,0.485039,0.48304,0.458389,116.92588,117.333336,116.416664,1169.258789,0.343425,116.997803,'Background (cropped area)'
116.058359,5.127032,3.577709,3.577709,0,4.318677,-0.740968,0,1831.78686,28.62167,116.079556,5.080985,3.147058,3.14922,0.016931,3.798244,-0.649024,-0.373774,1096.523319,22.110646,116.138894,4.873771,1.001543,0.850938,-0.022834,1.133367,-0.282429,0.063085,8.76094,2.026812,-0.059338,116.150664,4.855236,0.474046,-0.426363,-0.009278,0.142679,-0.569042,-0.13905,0.048211,0.264015,-0.071108,-0.01177,116.12253,4.921396,0.412695,-0.474641,0.015577,0.047991,-0.522632,-0.435978,0.036824,0.163451,-0.042974,0.016364,0.028134,115.832282,4.207644,3.047268,-3.401712,-0.016022,0.71123,-4.112942,-0.551607,150.901395,11.843489,0.247273,0.306612,0.318382,0.290248,116.078841,116.478871,115.612201,1160.788432,0.333953,116.133747,'Background (cropped area)'
117,5.656854,0,0,0,0,0,0,0,0,116.925758,5.54377,0.000164,-0.000153,-0,0.000098,-0.00025,-0.723221,0,0,116.749985,4.999437,0.031638,0.030624,-0.000159,0.043357,-0.012733,-0.467379,0.000001,0.001573,0.175774,116.750259,4.822024,0.254952,-0.101883,-0.030038,0.20453,-0.306413,-0.210607,0.001355,0.130531,0.175499,-0.000275,116.73201,4.869188,0.372375,-0.420975,0.009182,0.054551,-0.475526,-0.430286,0.024898,0.140491,0.193748,0.017975,0.01825,116.336433,3.727716,4.247742,-4.742569,-0.028773,0.990787,-5.733356,-0.551896,508.476929,22.607052,0.589325,0.413551,0.413826,0.395576,116.705246,117.111115,116.222221,1167.05249,0.33234,116.780701,'Background (cropped area)'
117.085786,5.309858,2.343146,-2.343146,0,0.485281,-2.828427,0.460076,1199.690575,18.745165,117.065084,5.240643,2.244527,-2.307647,0.360983,0.388275,-2.695923,0.186409,831.718363,14.931124,117.004788,4.924818,1.758363,-2.099286,1.060873,-0.12806,-1.971225,-0.743376,45.943755,2.816625,0.060296,116.973278,4.846496,0.995023,-1.371685,0.440893,-0.421479,-0.950206,-0.812423,0.307768,0.1495,0.091807,0.031511,116.928382,4.853564,0.346598,-0.363905,-0.016902,0.134475,-0.49838,-0.645719,0.026708,0.200369,0.136703,0.076407,0.044896,116.487587,3.494007,4.80221,-5.34619,-0.157297,1.14875,-6.49494,-0.553027,976.022266,29.948879,0.577497,0.517202,0.485691,0.440795,116.906023,117.293882,116.388717,1169.060204,0.347438,116.995228,'Background (cropped area)'
118,4.472136,8,-8,0,1.656854,-9.656855,1.570796,4096,64,117.922493,4.508847,7.353714,-7.353729,0.000112,1.522986,-8.876715,1.570765,2924.33374,54.076885,117.635269,4.694699,3.798467,-3.909927,0.429572,0.649767,-4.559694,-1.569107,207.440231,13.569242,0.287224,117.559151,4.737959,1.083827,-1.419205,0.412457,-0.282804,-1.1364,-1.365225,0.733778,0.364313,0.363342,0.076118,117.515648,4.804475,0.31732,-0.322968,-0.018636,0.137559,-0.460527,-0.636995,0.018656,0.178853,0.406845,0.119621,0.043503,116.886551,2.76865,6.551167,-7.302307,-0.206166,1.552132,-8.854439,-0.553047,2887.390137,54.148357,1.035942,0.748718,0.6726,0.629097,117.490494,117.888885,116.972221,1174.904907,0.345508,117.578949,'Background (cropped area)'
116.6,5.224652,5.838695,6.777709,11.488543,5.696693,1.081016,-0.628319,253.146721,19.55666,116.598733,5.197075,5.249136,6.029445,8.764318,5.175149,0.854297,-0.993505,177.405266,16.72906,116.646761,5.070933,2.333107,2.353328,0.624929,2.558468,-0.20514,-1.03585,13.384249,5.4898,-0.048027,116.693744,4.910192,0.457708,0.21671,-0.161954,0.694871,-0.478161,-0.759684,0.049622,0.718061,-0.09501,-0.046983,116.684854,4.893934,0.346362,-0.335624,-0.027553,0.165948,-0.501571,-0.592033,0.025109,0.22286,-0.086121,-0.038093,0.008889,116.311649,3.753644,4.162099,-4.62581,-0.146056,1.002725,-5.628535,-0.55039,525.585178,22.362691,0.287084,0.335111,0.382094,0.373205,116.645688,117.030184,116.128868,1166.456865,0.354839,116.752228,'Background (cropped area)'
117,5.830952,4,0,-16,5.656854,-5.656854,-0.785398,0,64,117.075882,5.72019,3.609502,-0.161362,-13.002449,5.020095,-5.181457,-0.7966,1.354888,52.035835,117.302231,5.147191,1.877183,-0.748276,-2.96776,2.118948,-2.867224,-0.89082,6.960298,12.430955,-0.226349,117.30619,4.871383,0.503864,-0.119263,-0.240262,0.638678,-0.75794,-0.730296,0.013872,0.975271,-0.230309,-0.00396,117.291847,4.844724,0.333061,-0.32959,-0.022625,0.150745,-0.480334,-0.595647,0.021631,0.19913,-0.215965,0.010384,0.014343,116.752144,3.096908,5.773425,-6.429855,-0.16909,1.368706,-7.798562,-0.550313,1737.209839,42.019402,0.323738,0.550087,0.554047,0.539703,117.245766,117.638885,116.75,1172.457642,0.354699,117.362572,'Background (cropped area)'
117.5,5.151544,4.001006,-1.828427,-9.656854,3.692388,-5.520815,-0.785398,213.449922,45.59798,117.517387,5.117904,3.589235,-1.729672,-7.813289,3.293169,-5.022841,-0.782934,143.014963,37.01417,117.560279,4.927348,1.867241,-1.026624,-1.818485,1.635158,-2.661782,-0.792618,14.225453,9.486241,-0.042892,117.549018,4.835445,0.539608,-0.192733,-0.194993,0.564422,-0.757155,-0.641851,0.068284,0.880403,-0.031631,0.011261,117.53317,4.821643,0.34887,-0.328649,-0.022636,0.150675,-0.479324,-0.461684,0.021438,0.198562,-0.015783,0.027109,0.015848,116.894502,2.755234,6.571105,-7.319269,-0.126441,1.540404,-8.859673,-0.545836,3338.404145,55.325303,0.622885,0.665777,0.654516,0.638669,117.491511,117.902606,117.021857,1174.915118,0.34713,117.570799,'Background (cropped area)'
118,4.472136,1.732051,-2,0,0.414214,-2.414214,-0.785398,16,4,118.037132,4.474313,1.560871,-1.663818,-0.333998,0.600621,-2.264439,-0.705309,11.361856,4.104285,118.125679,4.576178,1.511373,0.197372,-1.557412,1.869082,-1.67171,-0.420179,0.244199,6.268606,-0.088547,118.127441,4.752706,0.64594,0.042465,-0.298288,0.794199,-0.751734,-0.446284,0.002155,1.194954,-0.090309,-0.001762,118.115334,4.776756,0.342278,-0.332413,-0.018252,0.136702,-0.469115,-0.469201,0.020277,0.183507,-0.078201,0.010345,0.012108,117.193184,1.769519,8.828811,-9.839828,-0.153753,2.059958,-11.899787,-0.545822,9434.09082,97.437241,0.843948,0.932495,0.934258,0.92215,118.06842,118.472221,117.611115,1180.684204,0.334913,118.119156,'Background (cropped area)'
117.105573,4.472136,5.115112,3.622291,0,5.503863,-1.881572,-0.314159,2270.61314,36.97833,117.152926,4.493289,4.663631,3.329603,-0.423004,5.12264,-1.793037,-0.287748,1558.097034,31.534915,117.312772,4.642793,2.531189,1.671415,-1.453095,3.069845,-1.39843,-0.167555,68.02329,10.525708,-0.159846,117.345102,4.770396,0.709875,-0.161861,-0.245723,0.63558,-0.797441,-0.163044,0.044633,1.028113,-0.192176,-0.03233,117.324861,4.810064,0.361828,-0.392365,0.00382,0.067355,-0.45972,-0.368818,0.021438,0.139161,-0.171935,-0.012089,0.020241,116.768586,3.092821,5.772352,-6.442268,-0.013647,1.336709,-7.778977,-0.547381,1907.647246,42.214711,0.384341,0.544186,0.576516,0.556276,117.278073,117.693916,116.810891,1172.780712,0.334202,117.31622,'Background (cropped area)'
118,4.472136,8,8,0,9.656855,-1.656854,0,4096,64,117.962883,4.508827,7.352097,7.350494,-0.011782,8.875098,-1.524604,-0.000226,2921.762207,54.076897,117.885918,4.694894,3.729282,3.621155,-0.398761,4.522386,-0.901231,-0.013641,192.85997,14.707807,0.076965,117.933472,4.727477,0.74257,0.238022,-0.250922,0.847139,-0.609118,-0.082128,0.060073,1.060342,0.029411,-0.047554,117.921997,4.765101,0.329554,-0.358047,0.00297,0.062139,-0.420187,-0.377432,0.014912,0.116319,0.040886,-0.036079,0.011475,117.116142,2.186062,7.88892,-8.800537,-0.066068,1.833259,-10.633796,-0.54732,6018.885254,77.713722,0.846741,0.769775,0.817329,0.805855,117.877625,118.277779,117.444443,1178.776245,0.320492,117.889618,'Background (cropped area)'
118.08,5.182967,3.2,-3.2,0,0.662742,-3.862742,0.628319,1638.4,25.6,118.058956,5.129793,2.941553,-2.941553,-0.000013,0.609206,-3.550758,1.296303,1169.744219,21.63097,117.997315,4.877043,1.605028,-1.599564,0.001396,0.340654,-1.940217,-1.463395,84.548955,5.823886,0.061641,117.972262,4.744011,0.71488,-0.819026,0.077176,0.035889,-0.854915,-1.304992,0.402552,0.425801,0.086694,0.025052,117.939268,4.776008,0.3478,-0.402675,0.003108,0.071996,-0.474671,-0.655069,0.02437,0.149783,0.119688,0.058047,0.032995,117.134394,2.219966,7.793192,-8.732438,0.248882,1.768343,-10.500781,-0.552714,6468.968789,76.713911,0.924562,0.862921,0.837868,0.804874,117.908246,118.27778,117.416666,1179.082456,0.329685,118.003888,'Background (cropped area)'
119,4.472136,8,-8,0,1.656854,-9.656855,1.570796,4096,64,118.922485,4.508834,7.353737,-7.353592,-0.001066,1.523184,-8.876776,1.570755,2924.370117,54.079578,118.635269,4.694211,3.812462,-3.812698,0.000901,0.789301,-4.602,-1.57061,211.262329,14.533064,0.287216,118.562744,4.692307,0.925588,-0.969803,0.039774,0.140167,-1.10997,-1.496724,0.734941,0.781422,0.359741,0.072525,118.530907,4.729068,0.333355,-0.389175,0.005447,0.060041,-0.449216,-0.631404,0.01964,0.129671,0.391579,0.104362,0.031837,117.362869,1.01251,10.442986,-11.695755,0.36488,2.378031,-14.073787,-0.552445,18512.042969,135.331161,1.559616,1.2724,1.199875,1.168037,118.495911,118.861115,118,1184.959106,0.325853,118.578949,'Background (cropped area)'
118,4.472136,5.982967,-7.155417,12.422291,-1.332919,-5.822498,-0.119998,446.533629,18.843341,117.956922,4.542196,5.431143,-6.614099,10.362169,-1.300303,-5.313795,-0.277611,325.292939,14.909997,117.810938,4.827158,2.813496,-3.724167,2.876046,-0.914442,-2.809725,-0.700981,31.591457,3.072452,0.145984,117.752042,4.820965,0.696845,-0.868745,0.116287,-0.075784,-0.79296,-0.673133,0.166333,0.338518,0.20488,0.058896,117.719374,4.810554,0.363441,-0.424793,0.008346,0.058727,-0.48352,-0.596502,0.026481,0.147209,0.237549,0.091564,0.032668,117.026679,2.619545,6.882697,-7.707707,0.170869,1.565021,-9.272728,-0.551509,3835.67599,59.613033,0.930244,0.784259,0.725363,0.692695,117.685186,118.055026,117.210583,1176.851874,0.335771,117.777187,'Background (cropped area)'
118,4.472136,0,0,0,0,0,0,0,0,118.077515,4.472112,0.366837,-0.481201,0.045617,-0.083938,-0.397263,-1.193781,0.011366,0.049086,118.35437,4.5164,1.813249,-2.413788,1.217405,-0.515247,-1.898541,-1.211446,5.574389,0.956751,-0.276855,118.348801,4.715783,0.668955,-0.884918,0.142404,-0.11576,-0.769159,-0.674244,0.16716,0.213465,-0.271286,0.005569,118.316116,4.760955,0.369564,-0.433792,0.009378,0.057569,-0.491361,-0.602394,0.028351,0.150662,-0.238602,0.038254,0.032684,117.307465,1.541244,9.312538,-10.423416,0.241282,2.125951,-12.549367,-0.55138,11699.442383,107.682472,0.77005,1.046906,1.041336,1.008652,118.26725,118.638885,117.805557,1182.672485,0.337751,118.375732,'Background (cropped area)'
118.5,5.151544,4.001006,-1.828427,-9.656854,3.692388,-5.520815,-0.785398,213.449922,45.59798,118.517388,5.117885,3.589118,-1.729691,-7.81277,3.293013,-5.022704,-0.782932,142.990533,37.011706,118.560293,4.927331,1.877151,-1.04447,-1.78815,1.622141,-2.666611,-0.787456,14.44659,9.460618,-0.042905,118.548373,4.822175,0.604046,-0.265789,-0.184193,0.548981,-0.81477,-0.576282,0.150054,0.93854,-0.030985,0.01192,118.525936,4.751804,0.427913,-0.497727,0.016584,0.053238,-0.550964,-0.498474,0.047055,0.183444,-0.008549,0.034356,0.022436,117.351965,1.120432,10.354921,-11.585328,0.194918,2.375429,-13.960757,-0.551999,20068.075928,135.922874,1.165423,1.208328,1.196408,1.173972,118.48002,118.874828,117.991695,1184.800228,0.342249,118.55388,'Background (cropped area)'
119,4.472136,1.732051,-2,0,0.414214,-2.414214,-0.785398,16,4,119.037132,4.474357,1.560851,-1.663818,-0.333921,0.600567,-2.264386,-0.705283,11.361007,4.103978,119.125694,4.576016,1.508933,0.152054,-1.54205,1.835476,-1.683422,-0.410944,0.143146,6.191322,-0.088562,119.126167,4.736428,0.719632,-0.177841,-0.307097,0.70481,-0.882651,-0.345516,0.039851,1.260017,-0.089035,-0.000473,119.101669,4.695421,0.513703,-0.605347,0.030126,0.047997,-0.653344,-0.489067,0.090123,0.245939,-0.064537,0.024025,0.024498,117.420464,0.515897,13.504576,-15.103531,0.213764,3.108009,-18.21154,-0.552073,51842.148438,227.261581,1.616669,1.705231,1.705704,1.681206,119.038742,119.444443,118.555557,1190.387451,0.339354,119.092102,'Background (cropped area)'
118.058359,4.472136,0,0,0,0,0,0,0,0,118.061008,4.472128,0.323337,0.021961,0.001338,0.2367,-0.214739,0.063397,0.010677,0.102385,118.066314,4.491628,1.639453,0.00315,0.073912,1.123096,-1.119946,-0.563262,6.804702,2.550494,-0.005306,118.063729,4.627744,0.720984,-0.518119,0.02082,0.174427,-0.692546,-0.107481,0.033435,0.489789,-0.002722,0.002584,118.030662,4.722319,0.48129,-0.535097,0.014799,0.069717,-0.604814,-0.366564,0.065344,0.227754,0.030346,0.035652,0.033067,117.180303,2.052142,8.094521,-9.049041,0.102693,1.858264,-10.907305,-0.549425,7286.554484,82.619609,0.880704,0.88601,0.883426,0.850359,117.982459,118.388358,117.527252,1179.824606,0.328185,118.02471,'Background (cropped area)'
119,4.472136,0,0,0,0,0,0,0,0,118.922485,4.472143,0.292121,0.242493,-0.014085,0.361188,-0.118696,0.120461,0.006771,0.115144,118.645531,4.489411,1.560185,1.136673,-0.603191,1.929364,-0.792691,0.133244,4.786685,3.704792,0.276955,118.636047,4.587843,0.647844,-0.102753,-0.212827,0.605079,-0.707832,0.14024,0.0091,0.861867,0.286438,0.009483,118.61496,4.663087,0.445268,-0.495865,0.012403,0.065333,-0.561198,-0.375148,0.048259,0.19627,0.307526,0.030571,0.021088,117.38166,0.787596,10.837819,-12.115952,0.151112,2.491639,-14.607591,-0.550127,21460.417969,146.191833,1.540825,1.26387,1.254387,1.233299,118.563004,118.972221,118.111115,1185.630005,0.3229,118.605995,'Background (cropped area)'
117.035089,5.282213,2.529822,2.529822,0,3.053766,-0.523943,0,1295.268914,20.238577,117.070776,5.216494,2.323775,2.322105,-0.011928,2.805361,-0.483255,0.547465,922.06979,17.099692,117.160193,4.902562,1.244307,1.179813,-0.172115,1.513723,-0.33391,-0.098684,56.496992,4.595049,-0.089417,117.1775,4.738077,0.558576,0.143241,-0.164841,0.638289,-0.495048,-0.185983,0.039893,0.693317,-0.106724,-0.017307,117.162895,4.74421,0.450954,-0.453154,-0.011382,0.127451,-0.580605,-0.339742,0.051958,0.251227,-0.092119,-0.002703,0.014604,116.675474,3.303645,5.112938,-5.704238,-0.046883,1.192921,-6.897159,-0.549317,1141.279111,33.086818,0.395302,0.484718,0.502025,0.487421,117.115759,117.529937,116.661915,1171.157599,0.335833,117.179014,'Background (cropped area)'
118,5.656854,0,0,0,0,0,0,0,0,117.925758,5.54378,0.000082,-0.000107,0,-0.000015,-0.000092,1.079399,0,0,117.749977,4.998518,0.05576,0.039734,-0.000835,0.069454,-0.02972,-0.171541,0.000008,0.004918,0.175781,117.750847,4.724779,0.273962,-0.080597,-0.039032,0.244853,-0.32545,-0.252322,0.001056,0.162623,0.174911,-0.00087,117.735413,4.69092,0.368075,-0.373367,-0.007955,0.10591,-0.479277,-0.374351,0.023869,0.171222,0.190346,0.014565,0.015434,117.042969,2.513859,6.984271,-7.793716,-0.099742,1.632201,-9.425917,-0.550856,3713.82666,61.140984,0.88279,0.707008,0.707878,0.692444,117.716225,118.083336,117.25,1177.162231,0.323199,117.781433,'Background (cropped area)'
118,4.472136,2.343146,2.343146,0,2.828427,-0.485281,0,1199.690575,18.745165,117.967899,4.482872,2.38966,2.494925,0.37834,2.850728,-0.355802,-0.188548,831.206098,14.960385,117.856648,4.538697,2.334757,2.854509,1.476259,2.576913,0.277596,-0.183258,47.413141,3.341793,0.111252,117.882538,4.584797,0.681893,0.914391,0.181417,0.715863,0.198529,-0.6221,0.117314,0.146784,0.085362,-0.02589,117.899205,4.66415,0.185932,-0.130448,-0.020941,0.160053,-0.290502,-0.729063,0.001843,0.101614,0.068695,-0.042557,-0.016667,117.122723,2.132818,7.795876,-8.70157,-0.157755,1.827634,-10.529204,-0.553143,6596.602174,77.986215,0.845176,0.733925,0.759815,0.776481,117.863145,118.238061,117.374828,1178.631455,0.322413,117.93697,'Background (cropped area)'
118,4.472136,8,8,0,9.656855,-1.656854,0,4096,64,118.077515,4.508831,7.353729,7.353912,0.001347,8.876698,-1.522786,0.000078,2924.358154,54.074642,118.364738,4.693676,3.791198,3.896149,0.403396,4.552531,-0.656383,-0.000213,205.937485,13.566392,-0.287224,118.439972,4.650645,0.89155,1.163452,0.277563,0.93056,0.232893,-0.123457,0.32943,0.24337,-0.362457,-0.075233,118.46534,4.639823,0.165239,-0.07843,-0.022388,0.179537,-0.257967,-0.7291,0.000589,0.095705,-0.387825,-0.100601,-0.025368,117.339943,0.960882,10.374264,-11.583405,-0.215446,2.425263,-14.008668,-0.553082,18118.630859,135.037048,0.737572,1.024796,1.100029,1.125397,118.43129,118.805557,117.944443,1184.312866,0.319984,118.48465,'Background (cropped area)'
118.5,4.819132,5.656854,5.656854,0,6.828428,-1.171573,0,2896.309425,45.254835,118.522063,4.811974,5.199899,5.199959,0.000544,6.276818,-1.076859,0.186044,2067.827955,38.237313,118.628412,4.783306,2.692079,2.687891,-0.013738,3.250136,-0.562246,-0.193439,148.496208,10.274599,-0.106349,118.674633,4.699654,0.543258,0.428272,-0.051145,0.648863,-0.220591,-0.262846,0.200619,0.495028,-0.15257,-0.04622,118.673851,4.67485,0.257038,-0.257239,-0.013775,0.118854,-0.376094,-0.652585,0.009053,0.123445,-0.151788,-0.045439,0.000782,117.354895,0.757354,11.503982,-12.83963,-0.347918,2.697183,-15.536814,-0.552991,30503.394591,169.136339,1.167168,1.273518,1.319738,1.318956,118.641751,119.005585,118.180385,1186.417497,0.320759,118.709906,'Background (cropped area)'
119,5.656854,0,0,0,0,0,0,0,0,119.074257,5.543802,0.000101,-0.000061,-0,0.000099,-0.00016,-0.785398,0,0,119.250031,4.998374,0.000328,-0.00029,-0,0.000183,-0.000473,-0.546222,0,0,-0.175774,119.249924,4.719341,0.058884,-0.066879,0.000146,0.010646,-0.077526,-0.514076,0.000017,0.003887,-0.175667,0.000107,119.239563,4.637613,0.351354,-0.372375,-0.013566,0.124397,-0.496773,-0.606964,0.026752,0.192926,-0.165306,0.010468,0.010361,117.34021,1.31114,14.891064,-16.621155,-0.48888,3.483877,-20.105032,-0.552257,76861.367188,278.218323,1.734047,1.909821,1.909714,1.899353,119.213745,119.555557,118.75,1192.137451,0.318406,119.308479,'Background (cropped area)'
118.6,5.001958,4.422291,-4.422291,0,0.915887,-5.338178,0.868315,2264.21314,35.37833,118.590039,4.971674,4.065093,-4.064962,-0.000507,0.842038,-4.907,1.42567,1616.555609,29.894325,118.51453,4.830282,2.110942,-2.11176,0.00072,0.437153,-2.548912,-1.241201,116.588762,8.026615,0.075508,118.475672,4.706018,0.515075,-0.555837,0.024202,0.070293,-0.626129,-1.196726,0.234436,0.328153,0.114367,0.038859,118.4548,4.698652,0.281293,-0.320189,0.001307,0.06047,-0.380659,-0.590264,0.010146,0.097567,0.135239,0.05973,0.020872,117.327906,1.116979,10.201628,-11.403047,-0.093893,2.372897,-13.775943,-0.554762,18330.132989,132.015625,1.262132,1.186624,1.147765,1.126894,118.418723,118.777252,117.95796,1184.187247,0.319253,118.503754,'Background (cropped area)'
119,4.472136,8,-8,0,1.656854,-9.656855,1.570796,4096,64,119.037132,4.508865,7.353775,-7.353821,0.000337,1.522961,-8.876782,1.570713,2924.430908,54.077335,119.11409,4.694117,3.810822,-3.811218,0.001512,0.788768,-4.599987,-1.570684,210.898972,14.519338,-0.076958,119.063232,4.681582,0.797077,-0.829056,0.025629,0.12622,-0.955276,-1.53512,0.401964,0.584816,-0.0261,0.050858,119.038445,4.659514,0.336823,-0.382141,0.001719,0.072705,-0.454847,-0.578097,0.020321,0.139156,-0.001312,0.075645,0.024788,117.390701,0.535794,13.44153,-15.021027,-0.1618,3.126179,-18.147205,-0.553844,51055.484375,226.278442,1.646431,1.723389,1.672531,1.647743,118.993423,119.361115,118.555557,1189.934204,0.31296,119.065063,'Background (cropped area)'
118.105573,4.472136,3.577709,-3.577709,0,0.740968,-4.318677,0.702481,1831.78686,28.62167,118.152925,4.488528,3.467229,-3.46719,0.000025,0.718133,-4.185323,1.570722,1307.819286,24.241739,118.301877,4.582623,2.615963,-2.61749,0.004041,0.539939,-3.157429,-1.570577,98.598794,7.994274,-0.148952,118.278321,4.661508,0.728999,-0.833616,0.082145,0.013026,-0.846641,-1.484431,0.413768,0.416802,-0.125396,0.023556,118.248246,4.725669,0.313762,-0.385096,0.013716,0.023635,-0.408731,-0.68702,0.013923,0.093544,-0.095321,0.053631,0.030075,117.269755,1.591216,9.095298,-10.195001,0.308148,2.068649,-12.26365,-0.555,11601.648892,104.073194,0.88317,1.032122,1.008566,0.978491,118.207419,118.582805,117.721694,1182.07421,0.325956,118.29751,'Background (cropped area)'
